TRIP
DATE 2025-08-19
DECLINATION 0.0
DATA
0.4.0.1		22.49	-0.41	1.954	>
0.4.0.1		22.65	-0.36	1.954	>
0.4.0.1	0.4.0.2	22.70	-0.30	1.956	>
0.4.0.2		245.79	-2.24	1.627	>
0.4.0.2		262.06	-5.35	2.601	>
0.4.0.2		260.07	41.46	2.500	>
0.4.0.2		275.04	12.23	3.030	>
0.4.0.2		274.55	-5.97	5.645	>
0.4.0.2		301.45	-15.35	2.546	>
0.4.0.2		290.47	-13.39	3.069	>
0.4.0.2		285.73	-19.90	3.948	>
0.4.0.2		242.07	-52.70	1.917	>
0.4.0.2		283.52	-42.62	3.460	>
0.4.0.2		279.26	-32.76	6.047	>
0.4.0.2		280.65	-25.94	10.055	>
0.4.0.2		280.44	-25.99	10.038	>
0.4.0.2		280.38	-25.98	10.049	>
0.4.0.2	0.4.0.3	280.49	-25.97	10.047	>
0.4.0.3		78.07	29.53	3.783	>
0.4.0.3		87.03	30.83	5.338	>
0.4.0.3		33.32	17.84	1.199	>
0.4.0.3		66.32	30.27	2.798	>
0.4.0.3		113.41	33.55	1.566	>
0.4.0.3		99.48	27.77	3.282	>
0.4.0.3		320.99	63.34	1.777	>
0.4.0.3		19.98	44.85	2.066	>
0.4.0.3		12.38	-65.43	1.954	>
0.4.0.3		317.36	-22.56	2.833	>
0.4.0.3		323.78	-21.11	5.434	>
0.4.0.3		337.08	-23.07	4.046	>
0.4.0.3		349.96	-20.75	1.966	>
0.4.0.3		23.47	-3.42	1.156	>
0.4.0.3		335.08	-14.68	4.255	>
0.4.0.3		335.07	-14.92	4.259	>
0.4.0.3		335.10	-14.80	4.253	>
0.4.0.3	0.4.0.4	335.08	-14.80	4.256	>
0.4.0.4		80.84	7.24	2.780	>
0.4.0.4		47.75	-14.58	4.103	>
0.4.0.4		27.67	-20.47	4.397	>
0.4.0.4		354.22	-21.77	3.722	>
0.4.0.4		309.08	-11.87	1.637	>
0.4.0.4		264.64	-6.81	1.752	>
0.4.0.4		230.04	-0.21	1.500	>
0.4.0.4		280.95	67.06	0.652	>
0.4.0.4		245.12	-68.61	2.152	>
0.4.0.4		6.93	-18.84	3.771	>
0.4.0.4		7.00	-18.62	3.767	>
0.4.0.4		7.09	-18.80	3.778	>
0.4.0.4	0.4.0.5	7.01	-18.75	3.772	>
0.4.0.5		92.99	29.20	3.382	>
0.4.0.5		95.89	3.04	2.160	>
0.4.0.5		54.31	24.53	4.580	>
0.4.0.5		39.01	23.81	4.851	>
0.4.0.5		26.17	10.02	2.491	>
0.4.0.5		79.03	64.12	0.782	>
0.4.0.5		108.08	-81.20	0.774	>
0.4.0.5		14.56	14.05	1.389	>
0.4.0.5		22.87	7.84	2.318	>
0.4.0.5		22.79	8.83	2.317	>
0.4.0.5		22.77	8.82	2.317	>
0.4.0.5	0.4.0.6	22.81	8.50	2.317	>
0.4.0.6		126.35	38.35	4.658	>
0.4.0.6		147.45	15.24	3.092	>
0.4.0.6		95.67	32.69	3.528	>
0.4.0.6		77.31	33.22	3.121	>
0.4.0.6		229.41	2.54	0.938	>
0.4.0.6		245.62	78.47	1.297	>
0.4.0.6		263.91	-56.69	1.334	>
0.4.0.6		286.98	-22.71	4.435	>
0.4.0.6		287.07	-22.71	4.440	>
0.4.0.6		286.95	-22.87	4.434	>
0.4.0.6	0.4.0.7	287.00	-22.77	4.436	>
0.4.0.7		103.33	23.00	3.836	>
0.4.0.7		87.70	21.28	2.623	>
0.4.0.7		63.76	17.01	1.672	>
0.4.0.7		121.34	15.05	1.571	>
0.4.0.7		210.70	25.81	2.325	>
0.4.0.7		251.61	6.27	2.408	>
0.4.0.7		263.28	3.09	2.277	>
0.4.0.7		332.02	0.14	1.651	>
0.4.0.7		4.98	1.41	2.010	>
0.4.0.7		22.55	-1.98	1.533	>
0.4.0.7		274.81	86.51	0.551	>
0.4.0.7		307.48	22.86	1.776	>
0.4.0.7		8.71	-34.30	1.190	>
0.4.0.7		261.55	-7.16	2.178	>
0.4.0.7		261.29	-7.64	2.178	>
0.4.0.7		261.27	-7.64	2.179	>
0.4.0.7	0.4.0.8	261.37	-7.48	2.178	>
0.4.0.8		17.81	-0.81	1.440	>
0.4.0.8		355.53	-4.70	1.516	>
0.4.0.8		351.91	-1.47	1.865	>
0.4.0.8		343.31	-6.47	3.514	>
0.4.0.8		331.99	-3.16	1.627	>
0.4.0.8		335.62	-6.24	2.330	>
0.4.0.8		3.45	64.46	0.920	>
