TRIP
DATE 2026-08-09
DECLINATION 0.0
DATA
5.289	-19.183	4.989	-18.554
5.289	-19.183	5.218	-17.700
5.218	-17.700	5.394	-17.678
5.218	-17.700	6.052	-18.204
5.218	-17.700	6.817	-17.951
5.218	-17.700	5.616	-18.329
5.218	-17.700	8.129	-18.728
8.129	-18.728	7.671	-19.304
8.129	-18.728	7.101	-19.007
8.129	-18.728	9.024	-20.047
8.129	-18.728	9.464	-22.482
9.464	-22.482	9.127	-22.388
9.464	-22.482	9.541	-22.424
9.464	-22.482	8.948	-23.117
9.464	-22.482	9.264	-24.238
9.464	-22.482	9.107	-22.489
9.464	-22.482	9.329	-22.528
9.464	-22.482	9.359	-22.692
9.464	-22.482	9.436	-22.447
9.464	-22.482	9.446	-22.452
2.742	-23.496	2.442	-20.356
2.442	-20.356	1.409	-21.033
2.442	-20.356	2.114	-22.332
2.442	-20.356	3.003	-20.861
2.442	-20.356	2.873	-21.796
2.442	-20.356	3.023	-22.934
3.023	-22.934	2.505	-22.795
3.023	-22.934	2.720	-22.843
3.023	-22.934	2.503	-25.701
2.503	-25.701	1.969	-26.049
2.503	-25.701	3.822	-27.923
3.822	-27.923	2.100	-25.488
3.822	-27.923	2.282	-27.629
3.822	-27.923	5.836	-26.755
5.836	-26.755	6.126	-25.419
5.836	-26.755	5.786	-26.998
5.836	-26.755	7.346	-26.595
5.836	-26.755	5.090	-25.646
2.503	-25.701	2.572	-22.932
2.572	-22.932	2.300	-23.189
2.572	-22.932	2.050	-22.803
2.572	-22.932	1.828	-22.854
2.572	-22.932	1.345	-22.742
1.345	-22.742	1.637	-22.397
1.345	-22.742	1.207	-21.221
1.345	-22.742	0.762	-21.963
1.345	-22.742	0.690	-21.968
1.345	-22.742	0.221	-21.457
0.221	-21.457	0.059	-21.904
0.221	-21.457	-0.858	-21.836
0.221	-21.457	-0.042	-21.566
0.221	-21.457	-1.782	-21.319
-1.782	-21.319	-1.149	-20.832
-1.782	-21.319	-1.413	-21.148
-1.782	-21.319	-3.446	-19.958
-3.446	-19.958	-3.602	-19.168
-3.446	-19.958	-3.603	-20.072
-3.446	-19.958	-4.270	-20.363
-3.446	-19.958	-5.121	-18.479
-5.121	-18.479	-4.915	-19.228
-5.121	-18.479	-5.178	-18.859
-5.121	-18.479	-4.922	-18.548
-5.121	-18.479	-4.776	-18.773
-5.121	-18.479	-6.877	-19.274
-6.877	-19.274	-8.631	-20.056
-6.877	-19.274	-7.131	-19.244
-6.877	-19.274	-7.240	-18.160
-6.877	-19.274	-6.867	-19.454
POLYLINE BLACK
2.549	-6.120
2.546	-6.137
POLYLINE BLACK
1.916	-3.868
2.153	-5.063
2.424	-6.311
3.087	-7.350
3.103	-7.376
3.149	-7.415
3.176	-7.429
3.376	-7.535
3.550	-7.549
3.782	-7.547
3.887	-7.546
3.993	-7.538
4.097	-7.520
4.266	-7.491
4.478	-7.398
4.619	-7.312
4.886	-7.149
5.042	-7.047
5.236	-6.844
5.484	-6.584
5.529	-6.559
5.676	-6.288
5.692	-6.258
5.705	-6.227
5.712	-6.194
5.765	-5.921
5.767	-5.767
5.741	-5.480
5.736	-5.417
5.726	-5.352
5.701	-5.294
5.539	-4.947
5.376	-4.600
5.214	-4.253
5.187	-4.203
5.157	-4.156
5.133	-4.105
5.035	-3.901
4.935	-3.697
4.849	-3.487
4.791	-3.342
4.749	-3.191
4.701	-3.041
4.605	-2.742
4.615	-2.658
4.433	-2.401
4.050	-1.863
3.656	-1.333
3.254	-0.809
3.168	-0.697
3.053	-0.609
2.972	-0.494
2.575	0.070
2.208	0.655
1.822	1.226
1.775	1.294
1.707	1.336
1.630	1.289
1.609	1.277
1.584	1.252
1.579	1.227
1.554	1.082
1.520	0.938
1.512	0.791
1.499	0.541
1.538	0.289
1.517	0.040
1.505	-0.105
1.333	-0.806
1.367	-1.118
1.602	-3.292
1.404	-2.585
1.962	-3.999
POLYLINE BLACK
1.783	-3.558
1.865	-3.828
1.766	-3.818
1.745	-4.199
1.713	-4.784
1.659	-5.425
1.798	-6.013
1.842	-6.198
1.908	-6.378
1.971	-6.558
2.017	-6.693
2.140	-6.778
2.222	-6.889
2.258	-6.937
2.290	-6.990
2.313	-7.045
2.604	-7.742
2.575	-7.706
2.757	-8.357
POLYLINE BLACK
2.831	-8.354
