TRIP
DATE 2024-08-22
DECLINATION 0.0
DATA
1.2.5.4		114.51	-3.54	1.407	>
1.2.5.4		87.56	-3.75	2.802	>
1.2.5.4		68.57	-6.77	2.836	>
1.2.5.4		63.98	1.61	0.969	>
1.2.5.4		167.01	67.96	1.828	>
1.2.5.4		135.25	-73.65	2.003	>
1.2.5.4		105.21	-4.69	1.669	>
1.2.5.4		105.54	-4.60	1.661	>
1.2.5.4		105.66	-4.48	1.662	>
1.2.5.4	1.2.5.5	105.47	-4.59	1.664	>
1.2.5.5		30.67	-8.89	2.162	>
1.2.5.5		14.06	-11.72	2.120	>
1.2.5.5		24.34	-5.50	5.913	>
1.1	1.1.1	296.61	60.04	9.159	>
1.1.1		184.70	0.96	1.234	>
1.1.1		102.48	-3.85	1.303	>
1.1.1		40.21	1.49	3.105	>
1.1.1		24.83	-7.06	3.387	>
1.1.1		10.65	-7.83	2.787	>
1.1.1		340.70	6.77	1.839	>
1.1.1		323.11	68.88	6.214	>
1.1.1		126.44	-55.92	8.158	>
1.1.1		88.37	-52.52	4.991	>
1.1.1		108.54	-45.87	4.036	>
1.1.1		18.20	-1.04	3.673	>
1.1.1		18.13	-1.24	3.667	>
1.1.1		18.33	-1.34	3.700	>
1.1.1	1.1.2	18.22	-1.20	3.680	>
1.1.2		240.44	-79.73	0.787	>
1.1.2		236.13	-1.22	0.724	>
1.1.2		253.33	41.69	0.529	>
1.1.2		335.48	39.27	1.415	>
1.1.2		335.99	39.24	1.415	>
1.1.2		335.94	39.23	1.414	>
1.1.2	1.1.3	335.80	39.24	1.415	>
1.1.3		253.37	60.72	3.595	>
1.1.3		211.22	-3.45	1.059	>
1.1.3		267.87	-63.10	0.488	>
1.1.3		281.10	27.69	4.245	>
1.1.3		281.18	27.75	4.244	>
1.1.3		281.23	27.91	4.238	>
1.1.3		281.83	27.04	4.249	>
1.1.3		281.89	27.22	4.263	>
1.1.3		281.61	27.29	4.263	>
1.1.3	1.1.4	281.78	27.18	4.258	>
1.1.4		132.47	-86.63	0.744	>
1.1.4		180.23	11.13	1.176	>
1.1.4		177.76	41.96	1.905	>
1.1.4		180.69	57.67	0.674	>
1.1.4		314.17	-10.05	1.767	>
1.1.4		314.18	-10.12	1.762	>
1.1.4		314.13	-9.94	1.761	>
1.1.4	1.1.5	314.16	-10.04	1.763	>
1.1.5		188.94	-71.49	0.335	>
1.1.5		178.41	5.23	0.867	>
1.1.5		190.59	77.48	0.580	>
1.1.5		213.23	16.31	2.278	>
1.1.5		212.84	16.68	2.283	>
1.1.5		212.95	16.51	2.275	>
1.1.5	1.1.6	213.01	16.50	2.279	>
1.1.6		307.05	-1.27	0.961	>
1.1.6		262.45	85.71	2.763	>
1.1.6		205.64	35.89	2.920	>
1.1.6		178.66	37.64	2.331	>
1.1.6		185.76	33.99	2.225	>
1.1.6		185.72	33.94	2.226	>
1.1.6		185.79	34.03	2.225	>
1.1.6	1.1.7	185.76	33.99	2.225	>
1.1.7		8.17	28.10	4.544	>
1.1.7		8.19	28.03	4.573	>
1.1.7		8.16	27.94	4.574	>
