[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-03 - OBEJSCIE 60
SURVEY DATE: 8 3 2014  COMMENT:   Rafal Klimara(Palm), Arkadiusz Kus(Disto-X),Tomasz Olczak(spray)
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ob000        ob000.1         29.63   243.17     0.79     0.00     0.00     0.00     0.00
ob000        ob001           16.40   325.21    -7.18     0.00     0.00     0.00     0.00
ob001        ob002           45.90   108.30    21.63     0.00     0.00     0.00     0.00
ob002        ob003           21.00   132.66    25.30     0.00     0.00     0.00     0.00
ob003        ob004           37.34   280.33    55.60     0.00     0.00     0.00     0.00
ob003        ob005           13.55   346.26    57.95     0.00     0.00     0.00     0.00
ob005        ob006            9.35   146.56    22.18     0.00     0.00     0.00     0.00
ob006        ob007           13.81   125.76    24.90     0.00     0.00     0.00     0.00
ob007        ob008            8.01   124.37     6.58     0.00     0.00     0.00     0.00
ob008        ob009           14.11    69.88     0.29     0.00     0.00     0.00     0.00
ob009        ob010           17.06   181.21    16.47     0.00     0.00     0.00     0.00
ob010        ob011           18.83    96.20     2.63     0.00     0.00     0.00     0.00
ob011        ob012           18.83   125.31    15.55     0.00     0.00     0.00     0.00
ob012        ob013           61.61   318.56    74.43     0.00     0.00     0.00     0.00
ob012        ob014           18.27    49.03    42.96     0.00     0.00     0.00     0.00
ob014        ob015           16.21   109.83    72.08     0.00     0.00     0.00     0.00
ob014        ob016            8.79   132.09    -3.02     0.00     0.00     0.00     0.00
ob016        ob017           10.86   132.33   -33.00     0.00     0.00     0.00     0.00
ob015        ob018           14.80   131.29    13.54     0.00     0.00     0.00     0.00
ob018        ob019           15.78    77.02    20.03     0.00     0.00     0.00     0.00
ob019        ob020           26.12   347.71    36.68     0.00     0.00     0.00     0.00
ob020        ob020.1         38.94   107.78    85.74     0.00     0.00     0.00     0.00  ;domiar
ob004        ob021            8.23   290.83     1.42     0.00     0.00     0.00     0.00
ob021        wt069           10.99   198.19    50.51     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-03 - WODA W MEANDRZE
SURVEY DATE: 8 3 2014  COMMENT:   Dariusz Lubomski(palm), Maciej Dziurka(spray), Nazi (Disto-X)
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh142        gh142.1         10.20    85.76   -54.65     0.00     0.00     0.00     0.00
gh142.1      gh142.2         31.76   358.33   -81.82     0.00     0.00     0.00     0.00
gh142.2      gh142.3         26.77    85.96   -38.64     0.00     0.00     0.00     0.00
gh142.3      gh142.31         5.68     9.03   -40.27     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-04 - RE
SURVEY DATE: 8 4 2014  COMMENT:   Dariusz Lubomski(palm), Nazi(Disto), Maciej Dziurka(spray)
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg104        hg104.1         18.31   162.34   -19.05     0.00     0.00     0.00     0.00
hg104.1      hg105           22.87   179.88    -9.97     0.00     0.00     0.00     0.00
hg105        hg105.1          1.31    65.38   -27.12     0.00     0.00     0.00     0.00
hg105.1      hg106           41.96   253.07    49.56     0.00     0.00     0.00     0.00
hg106        hg107           30.77   262.57     4.82     0.00     0.00     0.00     0.00
hg107        hg108            4.66   182.22     0.81     0.00     0.00     0.00     0.00
hg108        hg109           35.53   273.67    -6.32     0.00     0.00     0.00     0.00
hg109        hg110           23.29   232.86    -0.70     0.00     0.00     0.00     0.00
hg110        hg111           10.76   298.24    -5.30     0.00     0.00     0.00     0.00
hg111        hg111.1          3.05   276.57    -0.74     0.00     0.00     0.00     0.00
hg111.1      hg112           22.05   244.62    -7.51     0.00     0.00     0.00     0.00
hg112        hg112.1         27.79    27.13   -23.85     0.00     0.00     0.00     0.00
hg112        hg113            6.17   343.12    31.17     0.00     0.00     0.00     0.00
hg113        hg114           21.16   231.74     3.03     0.00     0.00     0.00     0.00
hg114        hg115           32.35   188.65    -4.41     0.00     0.00     0.00     0.00
hg115        hg115.1         33.37   212.63     5.30     0.00     0.00     0.00     0.00
hg115.1      hg115.2         22.05   200.43     2.74     0.00     0.00     0.00     0.00
hg115.2      hg115.3         25.23   239.71    12.86     0.00     0.00     0.00     0.00
hg115.3      hg116           21.36   163.07    -1.45     0.00     0.00     0.00     0.00
hg116        hg117           15.42   274.15   -15.06     0.00     0.00     0.00     0.00
hg116        ws001            7.48   230.88     8.09     0.00     0.00     0.00     0.00
ws001        ws002           16.50   143.24    -1.58     0.00     0.00     0.00     0.00
ws002        ws003           20.77   117.63    -5.47     0.00     0.00     0.00     0.00
hg115.3      wm001           14.44   350.34   -22.73     0.00     0.00     0.00     0.00
wm001        wm002            9.42   290.48   -20.21     0.00     0.00     0.00     0.00
wm002        wm003           17.32   343.95     3.66     0.00     0.00     0.00     0.00
wm003        wm003.1         24.61   273.16    15.13     0.00     0.00     0.00     0.00
wm003.1      wm004           19.91   320.91   -14.84     0.00     0.00     0.00     0.00
wm004        wm005           10.66   286.40   -13.87     0.00     0.00     0.00     0.00
ws003        ws004           25.56   212.60    -4.35     0.00     0.00     0.00     0.00
ws004        ws005           26.21   203.21    -5.90     0.00     0.00     0.00     0.00
ws005        ws006           20.93   225.12     6.94     0.00     0.00     0.00     0.00
ws006        ws007           18.90   253.04    -7.52     0.00     0.00     0.00     0.00
ws007        ws008            9.84   222.01    -3.88     0.00     0.00     0.00     0.00
ws008        ws009           20.77   157.13     7.55     0.00     0.00     0.00     0.00
ws009        ws010            8.14   112.00    -8.11     0.00     0.00     0.00     0.00
ws010        ws010.2          7.38   184.72   -15.59     0.00     0.00     0.00     0.00
ws010.2      ws011           13.58   185.80    11.60     0.00     0.00     0.00     0.00
ws011        ws012           11.45   234.24    -2.76     0.00     0.00     0.00     0.00
ws012        ws013           29.04   196.15     4.01     0.00     0.00     0.00     0.00
ws013        ws015           26.67   140.52   -22.60     0.00     0.00     0.00     0.00
ws015        ws015.01        17.59   134.53    26.20     0.00     0.00     0.00     0.00
ws015        ws016           18.31   111.84    32.53     0.00     0.00     0.00     0.00
ws016        ws018           22.60    82.68     3.44     0.00     0.00     0.00     0.00
ws018        ws019           30.68   180.00    -6.44     0.00     0.00     0.00     0.00
ws019        ws020           10.60   157.01    22.38     0.00     0.00     0.00     0.00
ws020        ws021           10.79   111.13    18.74     0.00     0.00     0.00     0.00
ws021        ws022           16.99   111.86   -36.45     0.00     0.00     0.00     0.00
ws022        ws015.11        11.38   216.75    24.52     0.00     0.00     0.00     0.00
ws015.11     ws015.10         7.12   159.46     6.64     0.00     0.00     0.00     0.00
ws022        ws023           18.44    79.73     8.58     0.00     0.00     0.00     0.00
ws023        ws024           31.53    77.42     1.75     0.00     0.00     0.00     0.00
ws024        ws025           18.18   146.91    -1.39     0.00     0.00     0.00     0.00
ws025        ws026           37.24   112.48   -10.56     0.00     0.00     0.00     0.00
ws026        ws027           21.88   168.95    30.24     0.00     0.00     0.00     0.00
ws027        ws028           27.10   186.46   -14.56     0.00     0.00     0.00     0.00
ws028        ws029           41.34   211.13     4.82     0.00     0.00     0.00     0.00
hg104        hg103           24.38   108.86    -1.70     0.00     0.00     0.00     0.00
hg103        hg102           45.51    18.44    37.23     0.00     0.00     0.00     0.00
hg102        hg101           15.19   321.88    -0.87     0.00     0.00     0.00     0.00
hg101        hg100           32.05    45.53   -12.17     0.00     0.00     0.00     0.00
hg100        hg100.1         15.45   279.62   -31.85     0.00     0.00     0.00     0.00
hg100        hg100a           6.86   161.91     9.25     0.00     0.00     0.00     0.00
hg100a       hg099           28.18    89.43    14.60     0.00     0.00     0.00     0.00
hg099        hg099a          28.31    17.74    -6.81     0.00     0.00     0.00     0.00
hg099a       hg099b          13.48   340.66     7.45     0.00     0.00     0.00     0.00
hg099b       hg099c           6.96    45.53     2.81     0.00     0.00     0.00     0.00
hg099c       hg099d          48.16    11.31     2.52     0.00     0.00     0.00     0.00
hg099d       hg090            7.41    17.11    56.04     0.00     0.00     0.00     0.00
hg090        hg090a           9.45    44.24     3.90     0.00     0.00     0.00     0.00
hg090a       hg090b          19.91   270.36   -27.04     0.00     0.00     0.00     0.00
hg090a       hg089            6.46    63.03     8.78     0.00     0.00     0.00     0.00
hg089        hg088           31.53    30.44   -14.07     0.00     0.00     0.00     0.00
hg104.1      hg104.2         52.00     1.09    70.18     0.00     0.00     0.00     0.00  ;domiar
hg112.1      hg112.2          5.02   293.06     6.15     0.00     0.00     0.00     0.00  ;domiar
ws006        ws006.1         12.04   115.19   -70.40     0.00     0.00     0.00     0.00  ;domiar - kibel
ws010        ws010.1         22.41    86.64   -47.37     0.00     0.00     0.00     0.00  ;domiar - dziura w biwaku
hg100.1      hg100.2         97.44   313.05    77.88     0.00     0.00     0.00     0.00
hg090b       hg090c          42.95   228.37    82.71     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-05 - KASKADY VIKTORII 2
SURVEY DATE: 8 5 2014  COMMENT:   delta Disto = 0.4
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

kv010        kv011           12.73    50.17    -5.74     0.00     0.00     0.00     0.00
kv011        kv012           11.09   300.89    24.77     0.00     0.00     0.00     0.00
kv012        kv013           12.73   236.44    42.86     0.00     0.00     0.00     0.00
kv012        kv014            9.91   215.01    20.34     0.00     0.00     0.00     0.00
kv014        kv015            6.92   187.13     0.43     0.00     0.00     0.00     0.00
kv015        kv016            6.66   245.81    22.18     0.00     0.00     0.00     0.00  ;strza³ nie zosta³ zakwalfikowany jako podobny do dwóch kolejnych - reczna zmiana (old D=0,952 A=249,3 V=21,3) (new D= 2,032 A=245
kv016        kv017           10.86    10.85    48.05     0.00     0.00     0.00     0.00
kv013        kv017            7.84   213.66    44.42     0.00     0.00     0.00     0.00
kv017        kv072            5.97   101.79    -2.81     0.00     0.00     0.00     0.00
kv072        kv073           10.79   188.01    11.38     0.00     0.00     0.00     0.00
kv073        kv074            6.59   261.97    29.44     0.00     0.00     0.00     0.00
kv074        kv075            8.30   211.32    25.56     0.00     0.00     0.00     0.00
kv075        kv076            7.09   213.84    25.89     0.00     0.00     0.00     0.00
kv076        kv077            6.30   231.62    -5.36     0.00     0.00     0.00     0.00
kv077        kv078           16.47   168.13   -85.89     0.00     0.00     0.00     0.00
kv078        kv079            8.37   183.76   -58.61     0.00     0.00     0.00     0.00
kv079        kv080            9.71   128.04   -34.70     0.00     0.00     0.00     0.00
kv080        kv081            8.50   103.47   -65.91     0.00     0.00     0.00     0.00
kv081        kv082            8.63    81.74   -39.75     0.00     0.00     0.00     0.00
kv082        kv083            6.36   235.11   -43.86     0.00     0.00     0.00     0.00
kv083        kv084           12.20   106.29    -1.12     0.00     0.00     0.00     0.00
kv084        kv085            6.50    43.53    -2.40     0.00     0.00     0.00     0.00
kv085        kv086            4.82   358.16     4.45     0.00     0.00     0.00     0.00
kv086        kv087            8.60    61.41   -29.83     0.00     0.00     0.00     0.00
kv087        kv019            9.32    59.42   -20.45     0.00     0.00     0.00     0.00
kv010        kv018           23.59   103.69   -20.85     0.00     0.00     0.00     0.00
kv018        kv019           25.23   187.31   -43.56     0.00     0.00     0.00     0.00  ;punkt 1.9=1.88
kv019        kv020           17.85   192.31   -20.91     0.00     0.00     0.00     0.00
kv020        kv021           32.19    94.76   -39.43     0.00     0.00     0.00     0.00
kv021        kv022           19.49   169.01    -5.66     0.00     0.00     0.00     0.00
kv022        kv023           16.14   225.41   -69.04     0.00     0.00     0.00     0.00
kv023        kv024            7.61   227.27    41.77     0.00     0.00     0.00     0.00
kv024        kv025           17.78   181.82    24.14     0.00     0.00     0.00     0.00
kv025        kv026           11.75    75.85   -24.06     0.00     0.00     0.00     0.00
kv026        kv027           11.32   347.75     4.89     0.00     0.00     0.00     0.00
kv027        kv027a           0.33    59.33     0.00     0.00     0.00     0.00     0.00  ;sztucznie dodany odcinek o d³ugoœci 0,1 m aby umo¿liwiæ zamkniecie petli do punktu 1.13
kv027a       kv023           10.93   329.50   -49.96     0.00     0.00     0.00     0.00  ;z punktu 1.17 nie widaæ punktu 1.13 - wymagane jest ok. 10 cm przesuniecie DistoX w kierunku NW (prostopadle do odcinka z punktu 
kv025        kv029           10.50   137.64     7.61     0.00     0.00     0.00     0.00
kv029        kv030            7.55   200.99    61.25     0.00     0.00     0.00     0.00
kv030        kv031           10.79    53.06    25.45     0.00     0.00     0.00     0.00
kv031        kv032            5.28   347.04    44.41     0.00     0.00     0.00     0.00
kv032        kv033           18.80     0.00    22.52     0.00     0.00     0.00     0.00
kv033        kv034           16.77   237.20    19.71     0.00     0.00     0.00     0.00  ;szkic kontynuje sie kolorem szarym
kv034        kv035            5.64   331.66    23.61     0.00     0.00     0.00     0.00
kv035        kv036           12.07   210.83     6.91     0.00     0.00     0.00     0.00  ;prawdopodobny punkt - zmienilem wartoœæ dystansu (old D=0,900) (new D=2,772)
kv036        kv037           12.63   351.15    26.59     0.00     0.00     0.00     0.00
kv037        kv038           12.50    50.86    -1.88     0.00     0.00     0.00     0.00
kv038        kv039            9.97    69.96    -3.63     0.00     0.00     0.00     0.00
kv039        kv040            5.38   102.99    -1.47     0.00     0.00     0.00     0.00
kv040        kv042            4.49   341.84     5.67     0.00     0.00     0.00     0.00
kv040        kv043            3.77   137.26     1.00     0.00     0.00     0.00     0.00
kv042        kv044           11.38    71.91   -23.32     0.00     0.00     0.00     0.00
kv044        kv045           17.45   103.96   -34.65     0.00     0.00     0.00     0.00
kv044        kv046            9.88   350.39    30.24     0.00     0.00     0.00     0.00  ;szkic na czerwono
kv046        kv047            8.92   287.12    27.28     0.00     0.00     0.00     0.00
kv047        kv048            8.46   228.11    15.49     0.00     0.00     0.00     0.00  ;szkic na brazowo
kv048        kv049            4.76   237.95    13.69     0.00     0.00     0.00     0.00
kv048        kv050            7.32   312.60   -17.36     0.00     0.00     0.00     0.00
kv050        kv052            4.07   275.86   -35.72     0.00     0.00     0.00     0.00
kv052        kv053            6.17   318.19   -32.29     0.00     0.00     0.00     0.00
kv053        kv053a           7.12   236.07   -38.57     0.00     0.00     0.00     0.00  ;prawdopodobny punkt - zmienilem wartoœæ dystansu (old D=1,079) (new D=2,170)
kv053a       kv054            8.99   310.06   -35.57     0.00     0.00     0.00     0.00
kv054        kv020            3.90   178.00   -34.96     0.00     0.00     0.00     0.00  ;1.45=1.10

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-05 - POPRAWKI
SURVEY DATE: 8 5 2014  COMMENT:   Rafal Klimara(Palm), Arkadiusz Kus(Disto-X),Tomasz Olczak(spray)
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wm038        wm039           23.59   309.24    11.07     0.00     0.00     0.00     0.00
wm039        wm040           20.01   221.52     9.29     0.00     0.00     0.00     0.00
wm040        wm041           36.58   296.69     0.34     0.00     0.00     0.00     0.00
wm041        wm042           55.31   223.06    16.14     0.00     0.00     0.00     0.00
wm042        wm043           21.39   331.79     2.12     0.00     0.00     0.00     0.00
wm043        wm044            9.65    24.28    -5.13     0.00     0.00     0.00     0.00
wm044        wm045           13.85   351.01    -4.51     0.00     0.00     0.00     0.00
wm045        wm046            8.20    40.89    16.74     0.00     0.00     0.00     0.00
wm046        wm047           27.43     2.71    21.11     0.00     0.00     0.00     0.00
wm047        wm047.01        32.12    76.31    -5.52     0.00     0.00     0.00     0.00  ;#SEGMENT /Nowe
wm047.01     wm047.02         6.82   351.65   -19.55     0.00     0.00     0.00     0.00
wm047.02     wm047.03        20.77    77.14     1.86     0.00     0.00     0.00     0.00
wm047.03     wm047.04         4.10    74.79    37.75     0.00     0.00     0.00     0.00
wm047.04     wm047.05        12.83    57.81    29.83     0.00     0.00     0.00     0.00
wm047.05     wm047.06        11.42   326.34    38.33     0.00     0.00     0.00     0.00
wm047.06     wm047.07         8.04    66.75     3.26     0.00     0.00     0.00     0.00
wm047.07     wm047.08         8.17   333.48     6.43     0.00     0.00     0.00     0.00
wm047        wm048           21.92   331.65   -15.55     0.00     0.00     0.00     0.00  ;#SEGMENT /Gangi 1
wm048        wm049           26.44   279.30   -41.73     0.00     0.00     0.00     0.00
wm049        wm050           25.30   331.06     0.97     0.00     0.00     0.00     0.00
wm050        wm051           29.43   307.53    -9.38     0.00     0.00     0.00     0.00
wm051        wm052           29.72   268.16   -11.01     0.00     0.00     0.00     0.00
wm050        wm041j          32.94   148.18    -0.26     0.00     0.00     0.00     0.00  ;#SEGMENT /Nowe
wm041j       wm041i          11.45    87.05   -28.99     0.00     0.00     0.00     0.00
wm041i       wm041h          13.25   122.49   -31.78     0.00     0.00     0.00     0.00
wm041h       wm041g          40.29   173.32     0.67     0.00     0.00     0.00     0.00
wm041g       wm041f          17.42   214.03    40.76     0.00     0.00     0.00     0.00
wm041f       wm041e           6.96   151.40   -18.80     0.00     0.00     0.00     0.00
wm041e       wm041d          12.89    67.18   -17.67     0.00     0.00     0.00     0.00
wm041d       wm041c           2.95   110.28    77.41     0.00     0.00     0.00     0.00
wm041c       wm041b          23.13    72.23    -2.56     0.00     0.00     0.00     0.00
wm041b       wm041a           9.71   100.79   -15.42     0.00     0.00     0.00     0.00
wm041a       wm041            4.89   353.07    44.46     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-06 - KASKADY VIKTORII 3
SURVEY DATE: 8 6 2014  COMMENT:   kv022
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

kv023        kv093           22.21    77.50   -12.05     0.00     0.00     0.00     0.00
kv093        kv094           11.91   359.13   -11.67     0.00     0.00     0.00     0.00
kv094        kv095           19.03    44.79   -14.23     0.00     0.00     0.00     0.00
kv095        kv095a          13.39   300.74    23.71     0.00     0.00     0.00     0.00  ;domiar
kv095        kv096           18.11    31.65   -13.76     0.00     0.00     0.00     0.00
kv096        kv097           18.14   336.80   -19.74     0.00     0.00     0.00     0.00
kv097        kv098           20.64    46.99   -16.83     0.00     0.00     0.00     0.00
kv098        kv098a          18.96   231.91   -66.86     0.00     0.00     0.00     0.00  ;domiar
kv098        kv098b          13.48   288.16    -9.51     0.00     0.00     0.00     0.00  ;domiar
kv098        kv099            8.01    99.88    -7.12     0.00     0.00     0.00     0.00
kv099        kv0100          22.31    37.07   -17.50     0.00     0.00     0.00     0.00
kv0100       kv0101          28.12   334.27   -45.02     0.00     0.00     0.00     0.00
kv0101       kv0102           7.84   269.06   -37.94     0.00     0.00     0.00     0.00
kv0102       kv0103          15.98    41.73    -8.70     0.00     0.00     0.00     0.00
kv0103       kv0103a         18.73   281.18     3.11     0.00     0.00     0.00     0.00  ;domiar
kv0103       kv0104           5.61   137.30   -28.83     0.00     0.00     0.00     0.00
kv0104       kv0105           8.14    28.27   -36.43     0.00     0.00     0.00     0.00
kv0105       kv0106          48.23    51.73   -49.93     0.00     0.00     0.00     0.00
kv0106       kv0107          43.41   142.46   -85.20     0.00     0.00     0.00     0.00
kv0107       kv0108           7.05   290.19    -7.81     0.00     0.00     0.00     0.00
kv0108       kv0109          18.54   263.72   -26.80     0.00     0.00     0.00     0.00
kv0109       kv0110          30.38   264.57   -69.63     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-07 - PARTIE GASTRYCZNE - MEANDER
SURVEY DATE: 8 7 2014  COMMENT:   delta Disto = 0.4
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh163        gh163.1         13.78   204.64    -5.88     0.00     0.00     0.00     0.00
gh163.1      gh163.2         23.79   249.10   -10.42     0.00     0.00     0.00     0.00
gh163.2      gh163.3          6.04   237.70   -17.21     0.00     0.00     0.00     0.00
gh163.3      gh163.4         16.11   151.24    -7.88     0.00     0.00     0.00     0.00
gh163.4      gh163.5          9.42   222.28   -14.76     0.00     0.00     0.00     0.00
gh163.5      gh163.6          9.35   245.39    -7.35     0.00     0.00     0.00     0.00
gh163.6      gh163.7          4.33   122.34    19.33     0.00     0.00     0.00     0.00
gh163.7      gh163.8         16.37   113.22   -17.30     0.00     0.00     0.00     0.00
gh163.8      gh163.9          7.84   212.95    -9.73     0.00     0.00     0.00     0.00
gh163.9      gh163.10         6.46   202.40   -10.76     0.00     0.00     0.00     0.00
gh163.10     gh163.11        13.25   231.50    -3.36     0.00     0.00     0.00     0.00
gh163.11     gh163.12        13.35   145.47    -8.22     0.00     0.00     0.00     0.00
gh163.12     gh163.13        21.00   181.89    -8.03     0.00     0.00     0.00     0.00
gh163.13     gh163.14        14.50   159.88   -49.36     0.00     0.00     0.00     0.00
gh163.14     gh163.15        35.30    32.45   -16.29     0.00     0.00     0.00     0.00
gh163.15     gh163.16         1.41    38.44   -16.13     0.00     0.00     0.00     0.00
gh163.16     gh163.17        17.85     5.79   -26.20     0.00     0.00     0.00     0.00
gh163.17     gh163.18         7.38    98.71   -24.95     0.00     0.00     0.00     0.00
gh163.18     gh163.19        10.79    18.88   -42.28     0.00     0.00     0.00     0.00
gh163.19     gh163.20        14.99   279.75   -53.87     0.00     0.00     0.00     0.00
gh163.20     gh163.21        12.04   198.24    -5.27     0.00     0.00     0.00     0.00
gh163.21     gh163.22        17.52   356.81     1.78     0.00     0.00     0.00     0.00
gh163.22     gh163.23        10.10   243.43    60.47     0.00     0.00     0.00     0.00
gh163.23     gh163.24        14.99   252.90    11.03     0.00     0.00     0.00     0.00
gh163.24     gh163.25         6.79   204.64   -21.12     0.00     0.00     0.00     0.00
gh163.25     gh163.26        12.50   228.76    -8.85     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-08 - JEZIORKO
SURVEY DATE: 8 8 2014  COMMENT:   Tomasz Olczak, Bartosz Chrusciel
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

kv0201       kv0200           9.15   184.91    22.96     0.00     0.00     0.00     0.00
kv0200       kv0121           9.32   131.32     1.63     0.00     0.00     0.00     0.00
kv0121       kv0122          17.81   173.16    -8.94     0.00     0.00     0.00     0.00
kv0122       kv0124          19.32   141.19   -14.34     0.00     0.00     0.00     0.00
kv0124       kv0125          15.09   187.33    -0.73     0.00     0.00     0.00     0.00
kv0125       kv0126           8.63   125.10    -1.83     0.00     0.00     0.00     0.00
kv0126       kv0127          15.52    74.88    23.93     0.00     0.00     0.00     0.00
kv0127       kv0128           7.15   109.23    26.09     0.00     0.00     0.00     0.00
kv0128       kv0129           7.87   108.56    -3.32     0.00     0.00     0.00     0.00
kv0129       kv0130          11.22    69.98     0.07     0.00     0.00     0.00     0.00
kv0130       kv0131          15.12   120.52    -0.25     0.00     0.00     0.00     0.00
kv0131       kv0132           9.35    37.65     3.63     0.00     0.00     0.00     0.00
kv0132       kv0133          10.70    30.41    -2.18     0.00     0.00     0.00     0.00
kv0133       kv0134           4.30   334.12     7.60     0.00     0.00     0.00     0.00
kv0134       kv0135          11.88    58.13    19.75     0.00     0.00     0.00     0.00
kv0135       kv0136           8.56    12.31     4.20     0.00     0.00     0.00     0.00
kv0136       kv0137          11.09    53.96    29.10     0.00     0.00     0.00     0.00
kv0137       kv0138          18.83    41.79    16.05     0.00     0.00     0.00     0.00
kv0138       kv0139           6.50    61.16   -40.46     0.00     0.00     0.00     0.00
kv0139       kv0140           7.45   348.37    -2.83     0.00     0.00     0.00     0.00
kv0140       kv0141          17.03    76.21     0.54     0.00     0.00     0.00     0.00
kv0141       kv0142          20.11   113.71     2.30     0.00     0.00     0.00     0.00
kv0142       kv0143          10.33   327.14    -1.47     0.00     0.00     0.00     0.00
kv0143       kv0144          13.32    57.20    32.59     0.00     0.00     0.00     0.00
kv0144       kv0145          13.88   356.55    23.84     0.00     0.00     0.00     0.00
kv0145       kv0146           4.27   120.80     6.81     0.00     0.00     0.00     0.00
kv0146       kv0147           7.71    29.03    36.18     0.00     0.00     0.00     0.00
kv0147       kv0148          18.47    86.18    18.04     0.00     0.00     0.00     0.00
kv0148       kv0149          25.26   354.24     6.24     0.00     0.00     0.00     0.00
kv0121       kv0119           5.25   219.32    42.37     0.00     0.00     0.00     0.00
kv0119       kv0118          39.24   201.23    38.00     0.00     0.00     0.00     0.00
kv0118       kv0117          21.42   127.84    57.41     0.00     0.00     0.00     0.00  ;kv0118
kv0117       kv0116           9.25   165.62    18.81     0.00     0.00     0.00     0.00
kv0116       kv0115          24.80    99.59    48.43     0.00     0.00     0.00     0.00
kv0115       kv0114           7.15   149.65    75.61     0.00     0.00     0.00     0.00
kv0114       kv0113          10.60   201.57     0.99     0.00     0.00     0.00     0.00
kv0113       kv0113a         15.09    96.18   -41.72     0.00     0.00     0.00     0.00  ;domiar
kv0113       kv0112          47.05   106.29    50.40     0.00     0.00     0.00     0.00
kv0112       kv0111          10.40    72.85    24.61     0.00     0.00     0.00     0.00
kv0111       kv0110          13.68   123.39   -37.89     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-08 - MEANDER ODBYTNICZY
SURVEY DATE: 8 8 2014  COMMENT:   delta Disto = 0.0
SURVEY TEAM:

DECLINATION:     3.03  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wt165        wt166           17.62   309.83    39.89     0.00     0.00     0.00     0.00
wt166        wt167           12.50   270.69    24.18     0.00     0.00     0.00     0.00
wt167        wt168           14.80   308.27   -42.24     0.00     0.00     0.00     0.00
wt168        wt169            9.15   309.69   -22.76     0.00     0.00     0.00     0.00
wt169        wt170           17.78   174.14   -87.20     0.00     0.00     0.00     0.00
wt170        wt171           61.45   250.70   -82.14     0.00     0.00     0.00     0.00
wt171        wt172           17.09   172.61   -68.48     0.00     0.00     0.00     0.00
wt172        wt172.1         30.09    88.00   -69.31     0.00     0.00     0.00     0.00  ;domair
wt172        wt173           20.01   226.20    -9.59     0.00     0.00     0.00     0.00
wt173        wt174           17.29   272.63   -49.11     0.00     0.00     0.00     0.00
wt174        wt175          113.81    63.37   -88.74     0.00     0.00     0.00     0.00
wt175        wt176           12.24   173.85    -4.02     0.00     0.00     0.00     0.00
